Heures;Fioul...pointe;Charbon;Gaz;Nucleaire;Eolien;Hydraulique;Autres;Solde;Mois;Jour;Heure;Minute;PV;Total
18:30;0;2004;2341;45415;1915;3918;2418;-6202;4;12;18;30;92;58103
18:45;0;1989;2383;45725;1861;4637;2419;-6258;4;12;18;45;77;59091
19:00;0;1835;2381;45698;1800;4982;2415;-5767;4;12;19;0;62;59173
19:15;0;1697;2333;45408;1792;5430;2334;-6225;4;12;19;15;47;59041
19:30;0;1871;2351;45825;1745;5564;2332;-6628;4;12;19;30;32;59720
19:45;0;1845;2306;45786;1598;5651;2333;-6737;4;12;19;45;16;59535
20:00;0;1727;2245;45419;1546;5424;2380;-6371;4;12;20;0;1;58742
20:15;0;1660;2249;45558;1498;5506;2297;-6554;4;12;20;15;;58768
20:30;0;1711;2266;45616;1474;5607;2298;-6540;4;12;20;30;;58972
20:45;0;1775;2315;45756;1444;6046;2293;-6298;4;12;20;45;;59629
21:00;0;1866;2379;45762;1398;6162;2296;-6338;4;12;21;0;;59863
21:15;0;1988;2441;45849;1437;6243;2301;-6738;4;12;21;15;;60259
21:30;0;1952;2408;45653;1484;5491;2298;-6329;4;12;21;30;;59286
21:45;0;1957;2410;45520;1506;5289;2296;-6520;4;12;21;45;;58978
22:00;0;1616;2360;44945;1522;4816;2296;-5862;4;12;22;0;;57555
22:15;0;1634;2382;44742;1516;4500;2297;-4904;4;12;22;15;;57071
22:30;0;1671;2394;44556;1509;4487;2287;-4614;4;12;22;30;;56904
22:45;0;2000;2422;45027;1513;5976;2298;-4658;4;12;22;45;;59236
23:00;0;1787;2402;44736;1493;5610;2297;-4726;4;12;23;0;;58325
23:15;0;1864;2307;44836;1489;5333;2304;-4335;4;12;23;15;;58133
23:30;0;1658;2290;44568;1460;4603;2301;-3859;4;12;23;30;;56880
23:45;0;2027;2230;45020;1460;4286;2300;-3694;4;12;23;45;;57323
00:00;0;1673;2168;43956;1437;4551;2280;-3639;4;13;0;0;;56065
00:15;0;1672;1836;44003;1375;4103;2289;-3700;4;13;0;15;;55278
00:30;0;1716;1525;44049;1334;2887;2289;-3573;4;13;0;30;;53800
00:45;0;1555;1311;43897;1334;2420;2291;-3604;4;13;0;45;;52808
01:00;0;1488;1402;43953;1323;1434;2293;-3563;4;13;1;0;;51893
01:15;0;1695;1358;44573;1327;1000;2293;-3652;4;13;1;15;;52246
01:30;0;1523;1108;44178;1286;966;2296;-3453;4;13;1;30;;51357
01:45;0;1712;1136;44668;1243;805;2290;-3382;4;13;1;45;;51854
02:00;0;1601;1228;44191;1184;755;2298;-3563;4;13;2;0;;51257
02:15;0;1861;1255;44961;1134;737;2285;-4007;4;13;2;15;;52233
02:30;0;1660;1343;44255;1105;736;2294;-4469;4;13;2;30;;51393
02:45;0;1413;1220;44274;1099;713;2293;-4426;4;13;2;45;;51012
03:00;0;1120;1217;43936;1074;710;2294;-4749;4;13;3;0;;50351
03:15;0;1214;1058;44930;995;1177;2287;-6235;4;13;3;15;;51661
03:30;0;1180;1059;44434;977;1163;2293;-6602;4;13;3;30;;51106
03:45;0;1138;1056;44004;959;1145;2293;-6399;4;13;3;45;;50595
04:00;0;1127;1054;44024;964;1137;2301;-6608;4;13;4;0;;50607
04:15;0;1191;1060;44206;921;1305;2301;-6991;4;13;4;15;;50984
04:30;0;1280;1065;44609;907;1124;2296;-7330;4;13;4;30;;51281
04:45;0;1355;1061;44744;883;1090;2303;-7110;4;13;4;45;;51436
05:00;0;1339;1057;44493;881;1048;2266;-6525;4;13;5;0;;51084
05:15;0;1362;1277;44435;852;1127;2303;-5611;4;13;5;15;;51356
05:30;0;1527;1368;45083;845;1130;2299;-5988;4;13;5;30;;52252
05:45;0;1574;1512;44734;822;2221;2299;-6403;4;13;5;45;;53162
06:00;0;1570;1632;44383;795;2473;2285;-5146;4;13;6;0;3;53141
06:15;0;1601;1842;44267;762;2768;2324;-3765;4;13;6;15;35;53599
06:30;0;1760;2244;44791;769;3322;2330;-4022;4;13;6;30;65;55281
06:45;0;1973;2293;44895;755;3981;2330;-3753;4;13;6;45;95;56322
07:00;0;2284;2325;45099;751;4466;2044;-3621;4;13;7;0;123;57092
07:15;0;2453;2292;44903;772;4918;2360;-3221;4;13;7;15;151;57849
07:30;0;2791;2345;45555;768;5189;2358;-3327;4;13;7;30;177;59183
07:45;0;2910;2234;45552;746;5325;2365;-3159;4;13;7;45;202;59334
08:00;0;2977;2283;45638;723;5728;2428;-2826;4;13;8;0;225;60002
08:15;0;3047;2330;45849;703;6243;2455;-2664;4;13;8;15;247;60874
08:30;0;3175;2362;46022;699;6271;2470;-2782;4;13;8;30;267;61266
08:45;0;3164;2345;46121;677;6592;2479;-2590;4;13;8;45;285;61663
09:00;0;3285;2376;46177;647;6820;2508;-2746;4;13;9;0;302;62115
09:15;0;3171;2352;46169;597;7470;2623;-3005;4;13;9;15;318;62700
09:30;0;3144;2334;46289;582;7526;2643;-2980;4;13;9;30;332;62850
09:45;0;3055;2301;46192;571;7393;2637;-2809;4;13;9;45;343;62492
10:00;0;3096;2303;46215;571;7459;2683;-3024;4;13;10;0;354;62681
10:15;0;3234;2337;46249;567;7746;2804;-3623;4;13;10;15;363;63300
10:30;0;3231;2348;46316;556;7474;2801;-3551;4;13;10;30;370;63096
10:45;0;3208;2349;46250;545;7222;2801;-3583;4;13;10;45;376;62751
11:00;0;3182;2332;46277;555;7234;2800;-3451;4;13;11;0;381;62761
11:15;0;3276;2409;46300;547;7404;2917;-3980;4;13;11;15;384;63237
11:30;0;3236;2403;46248;546;7380;2921;-3787;4;13;11;30;386;63120
11:45;0;3292;2422;46341;526;7197;2870;-3850;4;13;11;45;386;63034
12:00;0;3351;2410;46504;522;6847;2937;-3585;4;13;12;0;385;62956
12:15;0;2960;2363;46450;519;6077;2993;-2633;4;13;12;15;384;61746
12:30;0;2948;1971;46582;522;5980;2990;-2514;4;13;12;30;380;61373
12:45;0;3202;1975;46645;548;7020;2995;-2992;4;13;12;45;376;62761
13:00;0;2823;1909;46594;560;6492;2995;-2860;4;13;13;0;370;61743
13:15;0;2867;1951;46614;562;5982;;-2910;4;13;13;15;364;58340
13:30;0;2889;1971;46623;562;5726;;-2935;4;13;13;30;357;58128
13:45;0;2911;1992;46633;563;5471;3023;-2960;4;13;13;45;349;60942
14:00;0;2758;1905;46591;557;5421;3022;-2855;4;13;14;0;340;60594
14:15;0;3222;2030;46627;555;5844;2988;-3690;4;13;14;15;330;61596
14:30;0;3224;2014;46497;553;5819;2994;-3993;4;13;14;30;319;61420
14:45;0;3233;2018;46496;558;4929;2994;-3939;4;13;14;45;308;60536
15:00;0;2977;1952;46198;548;4979;2999;-3827;4;13;15;0;296;59949
15:15;0;3015;1974;46187;564;4862;2917;-4159;4;13;15;15;284;59803
15:30;0;2820;1968;46158;579;4793;2923;-4170;4;13;15;30;271;59512
15:45;0;2710;1931;45796;570;4708;2915;-4303;4;13;15;45;257;58887
16:00;0;2699;1926;45640;579;5193;2920;-4622;4;13;16;0;243;59200
16:15;0;2836;1998;45936;565;5282;2792;-5648;4;13;16;15;228;59637
16:30;0;2808;2020;46022;543;5400;2795;-5906;4;13;16;30;214;59802
16:45;0;2702;2021;45708;547;5221;2801;-5802;4;13;16;45;199;59199
17:00;0;2652;2069;45677;552;5057;2714;-5724;4;13;17;0;184;58905
17:15;0;2837;2137;45994;538;4837;2644;-6384;4;13;17;15;169;59156
17:30;0;2849;2171;45788;542;4770;2651;-6231;4;13;17;30;154;58925
17:45;0;2850;2261;46030;555;4793;2646;-6444;4;13;17;45;139;59274
18:00;0;2824;2352;46028;552;4761;2645;-5959;4;13;18;0;123;59285
18:15;0;2710;2355;45924;529;4624;2501;-5357;4;13;18;15;108;58751
18:30;0;2952;2376;46236;542;4847;2504;-5222;4;13;18;30;93;59550
18:45;0;3036;2395;46442;517;5285;2507;-5328;4;13;18;45;78;60260
19:00;0;3290;2433;46685;518;5201;2477;-5081;4;13;19;0;62;60666
19:15;0;3207;2412;46549;522;6058;2416;-5455;4;13;19;15;47;61211
19:30;0;2936;2394;46646;506;6596;2414;-5841;4;13;19;30;32;61524
19:45;0;2800;2384;46664;493;6265;2415;-5648;4;13;19;45;16;61037
20:00;0;2706;2391;46627;478;6068;2416;-5425;4;13;20;0;1;60687
20:15;0;2858;2407;46648;461;6386;2386;-5953;4;13;20;15;;61146
20:30;0;2895;2397;46503;445;6358;2435;-5785;4;13;20;30;;61033
20:45;0;3065;2434;46601;434;6959;2386;-5866;4;13;20;45;;61879
21:00;0;2962;2406;46512;442;6892;2391;-5749;4;13;21;0;;61605
21:15;0;3049;2423;46601;466;6769;2385;-6131;4;13;21;15;;61693
21:30;0;2837;2388;46534;477;6338;2383;-6128;4;13;21;30;;60957
21:45;0;2907;2402;46383;494;5274;2391;-5653;4;13;21;45;;59851
22:00;0;2678;2355;46032;522;4840;2387;-5420;4;13;22;0;;58814
22:15;0;2674;2251;46210;518;4150;2390;-4482;4;13;22;15;;58193
22:30;0;2618;2233;45960;494;4505;2384;-4335;4;13;22;30;;58194
22:45;0;2977;2225;46413;516;5560;2378;-4022;4;13;22;45;;60069
23:00;0;2904;2195;46218;497;5422;2378;-4439;4;13;23;0;;59614
23:15;0;2788;2115;46066;487;5106;2376;-3937;4;13;23;15;;58938
23:30;0;2667;1982;45898;474;4920;2390;-3973;4;13;23;30;;58331
23:45;0;2841;1996;46102;465;5118;2380;-3826;4;13;23;45;;58902
00:00;0;2611;1953;45673;467;4777;2378;-3848;4;14;0;0;;57859
00:15;0;2688;1681;45997;462;4056;2360;-4051;4;14;0;15;;57244
00:30;0;2512;1632;45447;451;3680;2354;-4345;4;14;0;30;;56076
00:45;0;2283;1593;44663;460;3341;2352;-4370;4;14;0;45;;54692
01:00;0;2227;1598;44191;463;3139;2335;-4224;4;14;1;0;;53953
01:15;0;2292;1635;44314;467;2936;2353;-4253;4;14;1;15;;53997
01:30;0;2210;1619;44080;461;2849;2356;-4138;4;14;1;30;;53575
01:45;0;2333;1630;44249;472;2817;2349;-4175;4;14;1;45;;53850
02:00;0;2193;1613;43901;484;2851;2370;-4320;4;14;2;0;;53412
02:15;0;2464;1640;44417;494;2874;2346;-4593;4;14;2;15;;54235
02:30;0;2183;1718;43745;484;2676;2353;-5014;4;14;2;30;;53159
02:45;0;2166;1744;43857;488;2121;2350;-5020;4;14;2;45;;52726
03:00;0;1992;1728;43638;482;2394;2374;-5879;4;14;3;0;;52608
03:15;0;2329;1748;44136;486;2947;2354;-7875;4;14;3;15;;54000
03:30;0;2107;1720;43871;486;2572;2342;-7731;4;14;3;30;;53098
03:45;0;2056;1721;43839;509;2468;2348;-7817;4;14;3;45;;52941
04:00;0;1991;1725;43910;495;2040;2337;-7568;4;14;4;0;;52498
04:15;0;2255;1749;44443;490;1832;2351;-8538;4;14;4;15;;53120
04:30;0;2256;1749;44486;487;1835;2343;-8310;4;14;4;30;;53156
04:45;0;2191;1790;44539;503;1975;2346;-8458;4;14;4;45;;53344
05:00;0;2036;1826;44535;501;1858;2339;-7993;4;14;5;0;;53095
05:15;0;2026;1823;44920;510;1899;2338;-7489;4;14;5;15;;53516
05:30;0;2212;1854;45381;536;1913;2343;-7451;4;14;5;30;;54239
05:45;0;2470;1857;45564;547;2417;2350;-7540;4;14;5;45;;55205
06:00;0;2475;1830;45353;548;2433;2349;-6243;4;14;6;0;5;54993
06:15;0;2600;2029;45609;524;2917;2354;-5572;4;14;6;15;48;56081
06:30;0;2893;2079;45775;519;3702;2351;-5322;4;14;6;30;89;57408
06:45;0;3022;2163;46046;493;4751;2357;-5399;4;14;6;45;128;58960
07:00;0;3111;2207;46022;470;5654;2327;-5002;4;14;7;0;167;59958
07:15;0;2919;2274;45946;468;5740;2370;-3836;4;14;7;15;204;59921
07:30;0;3127;2382;46160;478;6228;2366;-3950;4;14;7;30;239;60980
07:45;0;2987;2367;46200;474;6428;2382;-3760;4;14;7;45;271;61109
08:00;0;3179;2410;46374;452;6944;2387;-3742;4;14;8;0;302;62048
08:15;0;3161;2413;46397;438;8107;2466;-4297;4;14;8;15;332;63314
08:30;0;3315;2417;46399;411;8416;2459;-4328;4;14;8;30;359;63776
08:45;0;3160;2379;46363;380;8477;2463;-3997;4;14;8;45;383;63605
09:00;0;3262;2386;46362;350;8699;2478;-3955;4;14;9;0;406;63943
09:15;0;3313;2406;46365;341;8793;2623;-3626;4;14;9;15;427;64268
09:30;0;3250;2387;46343;303;8727;2629;-3644;4;14;9;30;445;64084
09:45;0;3309;2401;46362;283;8693;2629;-3570;4;14;9;45;460;64137
10:00;0;3249;2391;46380;280;8540;2632;-3672;4;14;10;0;474;63946
10:15;0;3338;2403;46329;285;8464;2792;-3907;4;14;10;15;487;64098
10:30;0;3343;2412;46316;265;8452;2798;-4184;4;14;10;30;496;64082
10:45;0;3424;2425;46288;268;8258;2784;-4017;4;14;10;45;504;63951
11:00;0;3391;2417;46262;267;8232;2793;-4052;4;14;11;0;510;63872
11:15;0;3295;2392;46232;279;8255;2916;-4235;4;14;11;15;514;63883
11:30;0;3253;2383;46226;285;8194;2922;-3975;4;14;11;30;517;63780
11:45;0;3325;2401;46275;303;8253;2929;-4171;4;14;11;45;517;64003
12:00;0;3224;2360;46233;308;7843;2901;-3616;4;14;12;0;516;63385
12:15;0;3160;2376;46263;321;6399;3002;-2822;4;14;12;15;513;62034
12:30;0;3059;2349;46205;326;6372;3001;-2822;4;14;12;30;509;61821
12:45;0;3382;2396;46122;325;7074;3001;-2874;4;14;12;45;503;62803
13:00;0;3276;2386;45960;325;6742;3005;-3096;4;14;13;0;496;62190
13:15;0;3618;2410;46037;338;6635;3023;-3448;4;14;13;15;487;62548
13:30;0;3401;2368;45879;345;6133;3027;-3498;4;14;13;30;478;61631
13:45;0;3456;2368;45909;349;5908;3024;-3479;4;14;13;45;466;61480
14:00;0;3369;2361;45837;362;5781;3028;-3494;4;14;14;0;454;61192
14:15;0;3769;2408;46105;361;5840;2997;-3831;4;14;14;15;441;61921
14:30;0;3642;2388;45871;377;5585;2990;-3855;4;14;14;30;427;61280
14:45;0;3687;2393;45871;391;4665;2995;-3816;4;14;14;45;412;60414
15:00;0;3598;2363;45678;436;4461;2997;-3813;4;14;15;0;396;59929
15:15;0;3803;2380;45829;458;5423;2910;-5520;4;14;15;15;379;61182
15:30;0;3734;2383;45825;477;5248;2912;-5569;4;14;15;30;362;60941
15:45;0;3908;2392;45923;521;4610;2909;-5661;4;14;15;45;343;60606
16:00;0;3652;2346;45591;516;4577;2906;-5702;4;14;16;0;325;59913
16:15;0;3915;2384;45947;527;4619;2784;-6439;4;14;16;15;305;60481
16:30;0;3853;2382;45802;547;4645;2781;-6574;4;14;16;30;286;60296
16:45;0;3875;2392;45923;556;4194;2778;-6375;4;14;16;45;266;59984
17:00;9;3677;2365;45663;571;4030;2739;-6506;4;14;17;0;246;59300
17:15;9;3829;2388;45941;579;4461;2638;-7335;4;14;17;15;226;60071
17:30;0;3849;2405;45961;598;4465;2636;-7440;4;14;17;30;206;60120
17:45;8;3828;2402;45982;623;4498;2642;-7547;4;14;17;45;185;60168
18:00;0;3826;2395;46094;624;4582;2641;-7377;4;14;18;0;165;60327
18:15;0;3890;2425;46159;632;5073;2503;-7365;4;14;18;15;145;60827
18:30;0;4031;2440;46182;608;5275;2499;-7273;4;14;18;30;124;61159
18:45;0;3991;2448;46229;622;6287;2501;-7469;4;14;18;45;104;62182
19:00;0;3977;2433;46231;625;7229;2502;-7530;4;14;19;0;83;63080
19:15;0;4065;2459;46282;625;7663;2411;-8380;4;14;19;15;63;63568
19:30;0;4083;2457;46283;593;7753;2412;-8467;4;14;19;30;42;63623
19:45;0;3993;2448;46152;589;7672;2410;-8537;4;14;19;45;22;63286
20:00;0;3999;2442;46273;590;7744;2408;-8570;4;14;20;0;1;63457
20:15;0;3862;2444;46321;584;7229;2382;-8060;4;14;20;15;;62822
20:30;0;3855;2434;46254;580;7192;2386;-8179;4;14;20;30;;62701
20:45;0;4044;2459;46368;618;7606;2386;-8156;4;14;20;45;;63481
21:00;0;3962;2439;46376;656;7759;2387;-8134;4;14;21;0;;63579
21:15;0;4117;2462;46426;689;7459;2380;-8166;4;14;21;15;;63533
21:30;0;3745;2415;46308;713;7072;2373;-8401;4;14;21;30;;62626
21:45;0;3615;2416;46134;755;6555;2373;-8128;4;14;21;45;;61848
22:00;0;3587;2403;46073;764;5125;2374;-7554;4;14;22;0;;60326
22:15;0;3662;2423;45980;768;4850;2369;-6869;4;14;22;15;;60052
22:30;0;3563;2403;45505;765;4979;2351;-6091;4;14;22;30;;59566
22:45;0;3967;2445;45673;742;5813;2367;-5455;4;14;22;45;;61007
23:00;0;3796;2441;45760;743;5249;2369;-5858;4;14;23;0;;60358
23:15;0;3761;2437;45560;725;4766;2365;-4960;4;14;23;15;;59614
23:30;0;3547;2418;45056;736;4276;2372;-4545;4;14;23;30;;58405
23:45;0;3957;2315;45469;734;3550;2368;-4167;4;14;23;45;;58393
00:00;0;3907;2225;45235;734;3498;2367;-4687;4;15;0;0;;57966
00:15;0;4187;2196;45998;749;3635;2358;-6413;4;15;0;15;;59123
00:30;0;3834;2022;45214;738;3385;2359;-6440;4;15;0;30;;57552
00:45;0;3618;1999;44868;733;2580;2361;-6503;4;15;0;45;;56159
01:00;0;3658;2018;45000;718;1799;2359;-6415;4;15;1;0;;55552
01:15;0;3762;2049;45496;709;1399;2361;-6466;4;15;1;15;;55776
01:30;0;3612;2039;45434;691;981;2363;-6137;4;15;1;30;;55120
01:45;0;3615;2169;45305;686;958;2353;-5875;4;15;1;45;;55086
02:00;0;3539;2357;45321;680;928;2376;-6730;4;15;2;0;;55201
02:15;0;4008;2448;46186;653;979;2370;-7807;4;15;2;15;;56644
02:30;0;3714;2425;45907;653;956;2365;-7977;4;15;2;30;;56020
02:45;0;3266;2405;45694;650;973;2365;-8056;4;15;2;45;;55353
03:00;0;2807;2402;45635;621;961;2369;-8322;4;15;3;0;;54795
03:15;0;2801;2256;46498;608;866;2366;-9300;4;15;3;15;;55395
03:30;0;2778;2216;46395;591;845;2368;-9800;4;15;3;30;;55193
03:45;0;2657;2213;46319;594;889;2370;-9808;4;15;3;45;;55042
04:00;0;2473;2202;46175;594;573;2334;-9530;4;15;4;0;;54351
04:15;0;2211;2171;45669;592;567;2369;-8817;4;15;4;15;;53579
04:30;0;2232;2207;45712;594;545;2398;-8971;4;15;4;30;;53688
04:45;0;2284;2222;46153;617;673;2370;-9381;4;15;4;45;;54319
05:00;0;2066;2194;45959;619;663;2342;-8710;4;15;5;0;;53843
05:15;0;2153;2433;46152;630;1023;2377;-8682;4;15;5;15;;54768
05:30;0;2297;2437;46237;633;1229;2418;-8798;4;15;5;30;;55251
05:45;0;2458;2454;46545;624;1575;2374;-8611;4;15;5;45;;56030
06:00;0;2461;2436;46454;627;1979;2324;-7816;4;15;6;0;5;56286
06:15;0;2311;2422;46729;628;2478;2384;-6637;4;15;6;15;41;56993
06:30;0;2594;2554;47140;645;2590;2386;-6142;4;15;6;30;76;57985
06:45;0;2670;2445;46928;665;4289;2420;-6618;4;15;6;45;109;59526
07:00;0;2839;2530;47011;648;4530;2383;-6096;4;15;7;0;142;60083
07:15;0;2776;2574;47067;653;5196;2400;-5555;4;15;7;15;174;60840
07:30;0;2961;2699;47280;644;5431;2398;-5416;4;15;7;30;203;61616
07:45;0;2981;2608;47395;620;5857;2398;-5668;4;15;7;45;231;62090
08:00;0;3004;2637;47491;591;6794;2395;-5451;4;15;8;0;257;63169
08:15;0;3017;2669;47736;576;7211;2492;-5606;4;15;8;15;283;63984
08:30;0;3123;2720;47868;545;7521;2489;-5868;4;15;8;30;305;64571
08:45;0;3014;2669;48027;515;7599;2495;-5643;4;15;8;45;326;64645
09:00;0;3070;2690;48064;487;7809;2489;-5602;4;15;9;0;345;64954
09:15;0;3000;2651;48042;442;7241;2652;-4634;4;15;9;15;363;64391
09:30;0;3008;2670;48113;420;7352;2654;-4433;4;15;9;30;378;64595
09:45;0;3052;2685;48051;386;7308;2653;-4698;4;15;9;45;391;64526
10:00;0;3056;2702;48003;373;7418;2698;-4769;4;15;10;0;403;64653
10:15;0;3241;2795;47973;383;8136;2819;-5767;4;15;10;15;414;65761
10:30;0;3157;2789;47967;367;8104;2815;-5809;4;15;10;30;422;65621
10:45;0;3226;2846;47944;373;7803;2815;-5693;4;15;10;45;428;65435
11:00;0;3168;2832;47851;378;7734;2808;-5728;4;15;11;0;434;65205
11:15;0;3110;2820;47861;402;7535;2931;-5792;4;15;11;15;438;65097
11:30;0;3130;2822;47882;429;7469;2930;-5812;4;15;11;30;439;65101
11:45;0;3070;2808;47820;476;7179;2929;-5624;4;15;11;45;440;64722
12:00;0;3054;2790;47608;498;7047;2926;-5272;4;15;12;0;439;64362
12:15;0;2908;2755;47429;520;6280;3004;-4633;4;15;12;15;437;63333
12:30;0;2819;2733;47201;539;6209;3002;-4595;4;15;12;30;433;62936
12:45;0;3029;2789;47339;539;6756;3005;-4638;4;15;12;45;428;63885
13:00;0;2854;2739;47164;554;6362;3006;-4759;4;15;13;0;422;63101
13:15;0;3171;2815;47323;581;6837;3030;-5977;4;15;13;15;415;64172
13:30;0;3033;2792;47161;612;6288;3027;-5919;4;15;13;30;406;63319
13:45;0;3018;2778;47143;593;5879;3028;-5831;4;15;13;45;397;62836
14:00;0;2935;2766;47166;615;5600;3029;-5699;4;15;14;0;387;62498
14:15;0;3198;2817;47345;681;5779;2998;-6243;4;15;14;15;376;63194
14:30;0;3054;2778;47167;638;5321;3000;-6155;4;15;14;30;364;62322
14:45;0;3051;2805;47110;648;4816;2999;-6017;4;15;14;45;351;61780
15:00;0;2909;2786;46958;675;4655;3004;-6403;4;15;15;0;337;61324
15:15;0;3197;2825;47278;657;5069;2915;-7587;4;15;15;15;323;62264
15:30;0;3149;2837;47334;654;4830;2920;-7789;4;15;15;30;308;62032
15:45;0;3142;2821;47183;616;4592;2913;-7693;4;15;15;45;292;61559
16:00;0;2981;2788;46952;639;4485;2915;-8077;4;15;16;0;276;61036
16:15;0;3160;2825;47220;629;4780;2783;-9048;4;15;16;15;260;61657
16:30;0;3087;2815;47081;635;4746;2782;-9115;4;15;16;30;243;61389
16:45;0;3085;2806;46932;611;4434;2786;-8980;4;15;16;45;226;60880
17:00;0;2953;2768;46731;622;4414;2785;-8933;4;15;17;0;209;60482
17:15;0;2722;2771;46413;647;3988;2639;-8294;4;15;17;15;192;59372
17:30;0;2883;2789;46731;644;3778;2636;-8288;4;15;17;30;175;59636
17:45;0;2910;2791;46856;664;3817;2638;-8126;4;15;17;45;158;59834
18:00;0;3000;2793;46855;655;3959;2643;-8045;4;15;18;0;140;60045
18:15;12;2803;2749;46482;683;4392;2496;-7814;4;15;18;15;123;59740
18:30;19;2821;2764;46726;684;4494;2499;-7700;4;15;18;30;106;60113
18:45;22;2729;2802;47226;679;4905;2505;-7928;4;15;18;45;88;60956
19:00;35;2730;2811;47259;633;5289;2502;-7913;4;15;19;0;71;61330
19:15;43;2844;2858;47356;607;5584;2412;-8292;4;15;19;15;53;61757
19:30;59;2652;2849;47344;633;5768;2413;-8507;4;15;19;30;36;61754
19:45;78;2525;2834;47258;559;5893;2412;-8788;4;15;19;45;19;61578
20:00;88;2457;2829;47215;558;5946;2407;-8672;4;15;20;0;1;61501
20:15;0;2284;2812;47123;501;5497;2374;-8029;4;15;20;15;;60591
20:30;0;2221;2789;47031;538;5460;2377;-8061;4;15;20;30;;60416
20:45;0;2311;2818;47145;532;5895;2386;-7762;4;15;20;45;;61087
21:00;0;2467;2833;47201;561;5953;2387;-7476;4;15;21;0;;61402
21:15;0;2548;2841;47242;614;5107;2381;-6466;4;15;21;15;;60733
21:30;0;2368;2821;46996;651;4872;2378;-6451;4;15;21;30;;60086
21:45;0;2278;2791;46609;669;4639;2370;-6336;4;15;21;45;;59356
22:00;0;2143;2768;46161;677;4477;2353;-6070;4;15;22;0;;58579
22:15;0;2313;2829;46548;682;4124;2366;-5866;4;15;22;15;;58862
22:30;0;2203;2789;46223;700;4279;2370;-5262;4;15;22;30;;58564
22:45;0;2370;2651;46575;703;6032;2365;-5576;4;15;22;45;;60696
23:00;0;2164;2635;46464;738;5714;2367;-5539;4;15;23;0;;60082
23:15;0;2344;2697;46728;743;5408;2369;-5626;4;15;23;15;;60289
23:30;0;2241;2647;46322;751;4536;2367;-5057;4;15;23;30;;58864
23:45;0;2602;2635;46680;757;4510;2364;-5021;4;15;23;45;;59548
00:00;0;2402;2586;45897;773;4753;2335;-5454;4;16;0;0;;58746
00:15;0;2592;2604;46118;796;4748;2324;-6619;4;16;0;15;;59182
00:30;0;2485;2438;45364;774;4549;2322;-6668;4;16;0;30;;57932
00:45;0;2105;2373;44960;772;3523;2316;-6434;4;16;0;45;;56049
01:00;0;2124;2385;45076;769;3152;2326;-6990;4;16;1;0;;55832
01:15;0;2204;2229;45345;758;2756;2342;-6635;4;16;1;15;;55634
01:30;0;2148;2101;45097;753;2560;2323;-6552;4;16;1;30;;54982
01:45;0;2362;1821;45315;734;2518;2326;-6422;4;16;1;45;;55076
02:00;0;2123;1689;45015;738;2439;2324;-6577;4;16;2;0;;54328
02:15;0;2470;1664;45668;747;2766;2325;-7287;4;16;2;15;;55640
02:30;0;2250;1634;44933;737;2557;2330;-7196;4;16;2;30;;54441
02:45;0;2093;1631;44972;708;2150;2321;-7528;4;16;2;45;;53875
03:00;0;1789;1625;44452;697;2123;2322;-7606;4;16;3;0;;53008
03:15;0;1985;1641;45126;674;2089;2325;-8631;4;16;3;15;;53840
03:30;0;1962;1634;45065;646;1448;2323;-8322;4;16;3;30;;53078
03:45;0;1875;1637;44792;619;766;2330;-8054;4;16;3;45;;52019
04:00;0;1867;1631;44832;580;709;2309;-8218;4;16;4;0;;51928
04:15;0;1867;1478;44860;571;500;2323;-8103;4;16;4;15;;51599
04:30;0;1897;1511;44961;559;157;2327;-8019;4;16;4;30;;51412
04:45;0;1870;1462;44853;543;156;2360;-8066;4;16;4;45;;51244
05:00;0;1901;1457;45016;535;263;2333;-8204;4;16;5;0;;51505
05:15;0;2039;1480;45128;527;298;2331;-8191;4;16;5;15;;51803
05:30;0;2116;1453;44755;547;541;2336;-7998;4;16;5;30;;51748
05:45;0;2121;1515;44768;545;1168;2338;-8222;4;16;5;45;;52455
06:00;0;2098;1517;44677;520;1144;2339;-8048;4;16;6;0;6;52301
06:15;0;2188;1637;45040;511;1269;2343;-8087;4;16;6;15;44;53032
06:30;0;2288;1621;45389;525;1302;2347;-8084;4;16;6;30;81;53553
06:45;0;2164;1642;45163;519;1583;2345;-8148;4;16;6;45;117;53533
07:00;0;2070;1635;45169;504;1434;2342;-7861;4;16;7;0;151;53305
07:15;0;1765;1622;44946;494;1443;2354;-7111;4;16;7;15;185;52809
07:30;0;1917;1652;45315;509;1489;2352;-6987;4;16;7;30;216;53450
07:45;0;2033;1660;45405;511;1645;2357;-6893;4;16;7;45;246;53857
08:00;0;2134;1665;45570;504;2147;2349;-6914;4;16;8;0;274;54643
08:15;0;1972;1745;45314;492;2428;2437;-6156;4;16;8;15;301;54689
08:30;0;2103;1755;45609;459;2498;2435;-5961;4;16;8;30;325;55184
08:45;0;2073;1852;45630;428;3448;2424;-6170;4;16;8;45;347;56202
09:00;0;2052;2154;45583;384;3585;2420;-6089;4;16;9;0;368;56546
09:15;0;1947;2155;45529;337;4142;2574;-5709;4;16;9;15;387;57071
09:30;0;2070;2295;45644;304;4227;2570;-5941;4;16;9;30;403;57513
09:45;0;2097;2421;45621;281;4050;2569;-5780;4;16;9;45;417;57456
10:00;0;2130;2463;45736;266;4116;2579;-6095;4;16;10;0;430;57720
10:15;0;2153;2448;45711;247;4827;2743;-6646;4;16;10;15;441;58570
