Heures;Fioul...pointe;Charbon;Gaz;Nucleaire;Eolien;Hydraulique;Autres;PV
06:45;0;2629;203;49034;1476;5888;2319;118
07:00;0;2928;206;49194;1474;6164;2385;145
07:15;0;2680;211;49126;1497;6326;2418;171
07:30;0;2786;191;49230;1485;7107;2329;195
07:45;0;2548;183;49187;1477;7280;2447;218
08:00;0;2767;188;49241;1469;7894;2416;241
08:15;0;2621;206;49147;1417;7672;2483;261
08:30;0;2637;201;49179;1385;7967;2582;280
08:45;0;2677;190;49294;1350;8406;2513;297
09:00;0;2799;177;49324;1262;8549;2464;314
09:15;0;2954;196;49305;1188;9315;2954;328
09:30;0;2945;206;49358;1144;9405;2998;340
09:45;0;2922;172;49318;1129;9230;2924;352
10:00;0;2910;197;49323;1133;8971;3082;362
10:15;0;3032;206;49305;1153;9592;3313;370
10:30;0;2957;210;49301;1172;9398;3247;376
10:45;0;2912;200;49313;1119;9081;3398;381
11:00;0;2888;200;49230;1103;8948;3269;386
11:15;0;2864;183;49170;1082;8841;3666;388
11:30;0;2902;87;49227;1090;9047;3528;389
11:45;0;2881;93;49098;1083;8926;3631;389
12:00;0;2833;89;48998;1086;8856;3725;388
12:15;0;2936;87;48899;1065;8749;3880;385
12:30;0;2920;90;48659;1069;8578;3800;381
12:45;0;2982;88;48716;1087;9207;3764;376
13:00;0;2844;88;48646;1117;8549;3850;370
13:15;0;2712;88;48739;1098;8127;3917;363
13:30;0;2574;88;48703;1103;7321;3755;354
13:45;0;2570;87;48693;1114;6875;3848;345
14:00;0;2438;87;48643;1091;6574;3829;336
14:15;0;2595;87;48638;1093;6775;3793;325
14:30;0;2516;87;48706;1097;6042;3736;314
14:45;0;2467;86;48601;1124;5232;3678;302
15:00;0;2320;87;48368;1140;5072;3676;289
15:15;0;2479;90;48396;1158;4848;3422;276
15:30;0;2385;93;48281;1138;4609;3464;262
15:45;0;2333;96;48279;1119;4243;3495;248
16:00;0;2212;96;48040;1140;4122;3610;233
16:15;0;2336;97;48285;1140;4469;3347;218
16:30;0;2151;96;48176;1154;4064;3207;203
16:45;0;1943;96;48177;1180;3949;3220;188
17:00;0;1821;96;48089;1215;3778;3180;172
17:15;0;1568;94;47750;1261;3508;2842;157
17:30;0;1659;96;48016;1241;3601;2882;141
17:45;0;1756;97;48191;1301;3682;2774;126
18:00;0;1759;96;48182;1246;3872;2958;110
18:15;0;1557;97;47595;1291;4603;2584;95
18:30;0;1587;97;47805;1311;4898;2627;79
18:45;0;1732;97;48045;1338;4899;2548;63
19:00;0;1909;97;48305;1340;5388;2519;48
19:15;0;1873;98;48284;1341;5535;2340;32
19:30;0;1817;98;48369;1277;5635;2400;17
19:45;0;1762;99;48455;1243;5716;2304;1
20:00;0;1816;96;48659;1283;5811;2432;
20:15;0;1955;93;48992;1267;6812;2361;
20:30;0;1922;163;49193;1343;6829;2324;
20:45;0;1911;153;49370;1333;7316;2388;
21:00;0;2035;163;49550;1400;7555;2245;
21:15;0;2043;167;49559;1429;7118;2375;
21:30;0;1788;167;49406;1488;6454;2398;
21:45;0;1882;135;49324;1544;5878;2181;
22:00;0;1684;126;49029;1575;5486;2220;
22:15;0;1716;142;49131;1580;5222;2264;
22:30;0;1718;110;49026;1586;5292;2452;
22:45;0;2058;116;49623;1552;7137;2235;
23:00;0;1863;111;49247;1526;6755;2391;
23:15;0;1803;103;49073;1482;6367;2462;
23:30;0;1716;108;48758;1435;6104;2240;
23:45;0;1807;111;48743;1383;6498;2436;
00:00;0;1701;107;48425;1370;6278;2422;
00:15;0;1760;83;48503;1322;6388;2306;
00:30;0;1451;93;48088;1331;5279;2342;
00:45;0;1369;103;47541;1354;4351;2291;
01:00;0;1169;93;46830;1441;4141;2378;
01:15;0;1149;91;47118;1449;2882;2187;
01:30;0;1083;92;46595;1404;2823;2246;
01:45;0;1130;91;47021;1366;2267;2238;
02:00;0;1058;86;46857;1326;2266;2214;
02:15;0;1044;82;47597;1315;1804;2330;
02:30;0;928;106;47007;1237;1681;2305;
02:45;0;830;98;46556;1192;1425;2380;
03:00;0;823;82;46008;1186;1466;2439;
03:15;0;824;82;46529;1138;1576;2373;
03:30;0;661;89;45821;1083;1591;2383;
03:45;0;545;86;45763;1086;1457;2217;
04:00;0;461;94;45478;1056;1421;2340;
04:15;0;430;90;45381;1046;1254;2331;
04:30;0;439;95;45235;1019;1233;2259;
04:45;0;449;130;45177;993;859;2546;
05:00;0;459;127;45540;1003;860;2309;
05:15;0;454;116;45808;999;1539;2322;
05:30;0;368;123;45761;1020;1535;2473;
05:45;0;369;127;45738;1050;1981;2606;2
06:00;0;366;100;45625;1085;2011;2227;36
06:15;0;363;116;45130;1078;1724;2354;69
06:30;0;367;106;45334;1082;1913;2384;101
06:45;0;428;112;45676;1068;2016;2342;132
07:00;0;494;112;45902;1054;1985;2300;163
07:15;0;518;112;45665;1030;2649;2352;192
07:30;0;535;112;45993;1003;2664;2226;219
07:45;0;566;112;46454;953;2737;2293;245
08:00;0;599;113;47031;902;2920;2319;270
08:15;0;630;116;47168;861;3159;2568;292
08:30;0;634;107;47275;842;3633;2497;313
08:45;0;577;101;47303;843;4660;2503;332
09:00;0;587;115;47696;793;4703;2709;350
09:15;0;592;110;47710;719;4995;2981;365
09:30;0;610;109;47943;659;5254;2910;379
09:45;0;606;112;47904;659;5615;2880;391
10:00;0;586;117;47820;692;5409;3329;402
10:15;0;599;104;47752;682;5684;3355;411
10:30;0;568;110;47666;699;5582;3382;418
10:45;0;548;121;47485;709;5399;3314;423
11:00;0;550;118;47482;680;5203;3384;428
11:15;0;527;124;47324;698;5257;3661;430
11:30;0;537;115;47275;732;5241;3631;431
11:45;0;543;104;47339;758;5273;3568;430
12:00;0;572;115;47385;758;5480;3346;429
12:15;0;541;173;47072;791;5743;3826;425
12:30;0;539;155;47129;798;5907;3619;421
12:45;0;570;151;47512;839;6555;3747;415
13:00;0;539;111;47235;839;6220;3877;408
13:15;0;591;116;47554;811;5926;3826;400
13:30;0;538;134;47264;879;5204;3883;391
13:45;0;553;174;47281;860;4426;3944;381
14:00;0;536;187;47136;893;4237;3908;371
14:15;0;597;154;47392;924;4251;3816;359
14:30;0;583;172;47351;973;3563;3629;346
14:45;0;585;192;47349;1053;2986;3726;333
15:00;0;584;198;47309;1075;2556;3663;319
15:15;0;503;176;47568;1109;2248;3586;304
15:30;0;424;185;47012;1155;2252;3689;289
15:45;0;420;196;46946;1193;1961;3472;273
16:00;0;414;164;46907;1271;1962;3258;257
16:15;0;406;171;46840;1298;2046;3185;240
16:30;0;413;192;46893;1356;1922;3236;224
16:45;0;401;204;46740;1507;1657;3185;207
17:00;0;407;179;46707;1577;1590;3326;190
17:15;0;472;196;46304;1599;1429;2961;173
17:30;0;557;197;46531;1693;1434;2945;156
17:45;0;569;196;46684;1684;1709;3019;139
18:00;0;552;175;46753;1595;1997;2863;122
18:15;0;567;188;46775;1635;2682;2496;104
18:30;0;593;173;47241;1609;3250;2552;87
18:45;0;594;158;47428;1542;3895;2495;70
19:00;0;607;170;47344;1689;4556;2461;53
19:15;0;579;197;47039;1556;5210;2394;35
19:30;0;604;201;47395;1561;5427;2551;18
19:45;0;561;165;47273;1534;5527;2293;1
20:00;0;583;169;47496;1624;5693;2470;
20:15;0;547;187;47344;1660;5662;2495;
20:30;0;574;160;47427;1645;5707;2297;
20:45;0;581;150;47540;1615;6133;2449;
21:00;0;596;186;47461;1606;6044;2371;
21:15;0;638;185;47704;1584;6091;2265;
21:30;0;578;142;47147;1591;5867;2307;
21:45;0;567;147;47287;1603;5636;2371;
22:00;0;525;178;46921;1611;5184;2301;
22:15;0;530;192;47098;1580;5178;2353;
22:30;0;548;171;47172;1581;5474;2209;
22:45;0;602;181;47748;1611;7524;2285;
23:00;0;525;152;47455;1629;6984;2259;
23:15;0;554;161;47516;1613;7000;2237;
23:30;0;511;176;47258;1638;6734;2278;
23:45;0;579;188;47601;1614;6990;2347;
00:00;0;521;189;47236;1634;6584;2280;
00:15;0;582;160;47495;1613;7372;1719;
00:30;0;537;134;47275;1602;5430;1825;
00:45;0;487;184;46968;1545;4889;2123;
01:00;0;396;198;46444;1569;4733;2307;
01:15;0;272;194;47044;1484;3971;2273;
01:30;0;200;194;46668;1511;3957;2475;
01:45;0;166;199;46947;1518;3810;2426;
02:00;0;24;199;46313;1529;3750;2337;
02:15;0;26;196;47227;1557;2941;2156;
02:30;0;25;193;46626;1530;2455;2336;
02:45;0;24;178;46712;1534;1420;2353;
03:00;0;26;177;46292;1549;1378;2215;
03:15;0;29;201;46826;1559;962;2325;
03:30;0;33;201;46120;1532;911;2309;
03:45;0;35;201;45490;1522;929;2411;
04:00;0;35;202;45188;1473;940;2309;
04:15;0;37;203;45639;1485;924;2320;
04:30;0;45;206;45315;1472;962;2356;
04:45;0;47;206;45399;1499;846;2375;
05:00;0;40;191;45241;1493;760;2417;
05:15;0;41;181;45057;1470;1210;2295;
05:30;0;41;186;45218;1466;1182;2307;
05:45;0;41;200;45200;1470;1204;2288;4
06:00;0;46;199;45273;1431;1115;2441;56
06:15;0;46;203;44574;1432;654;2364;105
06:30;0;49;206;44862;1416;686;2289;154
06:45;0;47;207;44918;1414;694;2203;201
07:00;0;47;207;44661;1395;651;2314;247
07:15;0;40;208;44618;1399;870;2290;290
07:30;0;41;203;44648;1354;898;2342;331
07:45;0;47;179;44900;1354;961;2365;370
08:00;0;49;197;45325;1292;1051;2304;408
08:15;0;47;201;44858;1276;1551;2519;441
08:30;0;49;172;45212;1261;1619;2466;473
08:45;0;48;175;45377;1244;2205;2442;501
09:00;0;48;201;45628;1213;2196;2548;529
09:15;0;40;188;45328;1177;2776;2797;552
09:30;0;41;174;46045;1177;2781;2696;573
09:45;0;41;191;46241;1162;2953;2878;591
10:00;0;50;201;46241;1181;2934;2958;608
10:15;0;47;207;46486;1180;3164;3197;621
10:30;0;48;208;46924;1169;3144;3192;632
10:45;0;39;209;46659;1180;3334;3258;640
11:00;0;45;207;46722;1160;3361;3108;647
11:15;0;47;205;47111;1143;3544;3432;650
11:30;0;48;204;46864;1143;3759;3550;652
11:45;0;41;206;46694;1140;3865;3414;651
12:00;0;41;205;46427;1159;3950;3530;649
12:15;0;48;207;46174;1159;3949;3726;644
12:30;0;47;207;45973;1132;3987;3737;637
12:45;0;45;206;46125;1170;4520;3729;628
13:00;0;40;200;45854;1170;4016;3838;618
13:15;0;42;185;46166;1188;3908;3726;606
13:30;0;46;198;45424;1186;3444;3846;592
13:45;0;47;203;44971;1231;2444;3786;577
14:00;0;47;163;44309;1253;2362;3720;561
14:15;0;42;173;45317;1284;1952;3736;543
14:30;0;41;199;44779;1356;1927;3743;524
14:45;0;49;206;44027;1350;1626;3637;504
15:00;0;47;192;43515;1395;1615;3641;483
15:15;0;47;145;43790;1423;1904;3614;461
15:30;0;47;178;43804;1455;1863;3591;437
15:45;0;47;193;43392;1452;1763;3528;413
16:00;0;45;162;43210;1499;1839;3588;389
16:15;0;40;190;43167;1482;1744;3305;364
16:30;0;47;194;43382;1453;1842;3257;339
16:45;0;48;198;43166;1471;1706;3131;313
17:00;0;47;201;43134;1490;1440;3319;288
17:15;0;48;206;43557;1478;1514;3062;262
17:30;0;47;205;43894;1472;1378;3102;236
17:45;0;50;209;44466;1447;1370;3120;210
18:00;0;41;165;44774;1479;1525;3026;184
18:15;0;46;177;45105;1471;2511;2737;158
18:30;0;56;178;45838;1516;2610;2836;132
18:45;0;59;196;46113;1499;3038;2834;106
19:00;0;66;158;46629;1482;3183;2918;80
19:15;0;81;150;46238;1472;3646;2797;54
19:30;0;103;194;46836;1465;3848;2330;27
19:45;0;109;195;46501;1488;4888;2506;1
20:00;0;108;167;46992;1499;5055;2451;
20:15;0;109;196;47080;1460;5712;2336;
20:30;0;111;196;47110;1454;5792;2380;
20:45;0;109;189;47356;1469;6827;2275;
21:00;0;103;201;47269;1507;6833;2330;
21:15;0;103;204;47377;1504;6546;2265;
21:30;0;101;205;47098;1493;6312;2311;
21:45;0;109;206;46958;1559;5475;2161;
22:00;0;107;197;47100;1540;5540;2334;
22:15;0;111;200;46992;1552;5569;2235;
22:30;0;110;195;46477;1585;6449;2297;
22:45;0;110;198;47008;1591;8623;2278;
23:00;0;108;206;46382;1625;8029;2191;
23:15;0;94;210;45992;1651;6556;2306;
23:30;0;78;209;45791;1675;6246;2264;
23:45;0;76;196;46462;1740;6288;2293;
00:00;0;69;201;45743;1765;5575;2247;
00:15;0;72;205;46256;1780;5519;2369;
00:30;0;70;138;44720;1791;5141;2426;
00:45;0;76;155;44372;1843;3955;2242;
01:00;0;77;188;43453;1880;4057;2378;
01:15;0;62;198;43976;1960;3334;2326;
01:30;0;53;198;43615;1950;3418;2328;
01:45;0;50;202;43722;1953;3172;2291;
02:00;0;47;202;43398;2014;3202;2135;
02:15;0;48;203;44620;2074;2218;2254;
02:30;0;45;207;43927;2060;2291;2331;
02:45;0;49;207;43047;2055;2075;2367;
03:00;0;45;205;42963;2058;2077;2191;
03:15;0;51;203;43543;2055;1916;2391;
03:30;0;50;205;43416;2067;1865;2358;
03:45;0;47;202;42968;2057;1455;2333;
04:00;0;44;197;42669;2074;1454;2358;
04:15;0;46;203;42944;2062;683;2360;
04:30;0;44;209;42853;2098;546;2392;
04:45;0;48;209;42768;2058;572;2319;
05:00;0;42;208;42640;2041;556;2320;
05:15;0;46;205;43145;2003;919;2289;
05:30;0;42;208;43010;1937;912;2193;
05:45;0;45;210;43220;1885;1009;2318;8
06:00;0;43;206;43378;1836;987;2200;41
06:15;0;44;208;43479;1826;919;2356;71
06:30;0;50;207;43480;1801;861;2203;101
06:45;0;42;208;44002;1778;903;2120;130
07:00;0;49;199;43776;1793;846;2341;158
07:15;0;46;208;43471;1784;645;2295;184
07:30;0;49;202;43536;1766;766;2309;208
07:45;0;42;175;43637;1791;794;2223;231
08:00;0;46;166;43750;1765;927;2406;253
08:15;0;47;194;43715;1806;1609;2406;272
08:30;0;50;205;44148;1843;1703;2604;289
08:45;0;49;207;44041;1930;2561;2691;305
09:00;0;50;210;44500;1964;2525;2581;320
09:15;0;49;208;45002;2040;3637;2864;333
09:30;0;49;208;44678;2022;4000;3002;344
09:45;0;48;212;44788;2083;4478;3013;353
10:00;0;48;209;44971;2181;4375;2984;362
10:15;0;47;212;45227;2236;4682;3490;368
10:30;0;49;207;45354;2276;4691;3220;373
10:45;0;47;206;45462;2320;4480;3321;377
11:00;0;47;207;45822;2389;4513;3324;380
11:15;0;49;212;46052;2438;4758;3427;381
11:30;0;48;193;45590;2463;5199;3438;380
11:45;0;43;160;45492;2455;5358;3575;379
12:00;0;41;183;45526;2504;5554;3562;377
12:15;0;49;195;44941;2567;5614;3793;373
12:30;0;48;194;45044;2671;5634;3886;368
12:45;0;48;205;45470;2694;6259;3839;363
13:00;0;46;209;44771;2744;5898;3680;356
13:15;0;49;209;44644;2854;4454;3813;349
13:30;0;48;202;43828;2894;4249;3871;340
13:45;0;50;166;44118;2893;3358;3886;331
14:00;0;47;198;43410;2895;3248;3875;322
14:15;0;43;204;44018;3033;2501;3741;311
14:30;0;48;188;43496;2991;2389;3871;300
14:45;0;36;190;43343;3065;1579;3715;288
15:00;0;49;193;42970;3134;1602;3596;276
15:15;0;49;187;43854;3137;1431;3624;263
15:30;0;49;194;43288;3187;1441;3543;250
15:45;0;49;193;42973;3167;1318;3650;236
16:00;0;37;123;42792;3158;1844;3550;222
16:15;0;31;150;43626;3208;1979;3322;208
16:30;0;30;181;43392;3224;1996;3312;193
16:45;0;32;132;43342;3202;2044;3321;179
17:00;0;36;128;43252;3125;2137;3252;164
17:15;0;30;166;43326;3058;2547;2937;149
17:30;0;38;137;43726;3093;2564;2914;134
17:45;0;32;83;44074;2987;3028;2884;120
18:00;0;13;125;43816;3027;3468;2965;105
18:15;0;11;156;43427;3049;4290;2554;90
18:30;0;15;171;44018;3048;4397;2613;75
18:45;0;19;134;44897;2996;4530;2524;60
19:00;0;32;152;45671;2973;4580;2688;45
19:15;0;27;127;45510;3062;5080;2469;30
19:30;0;29;145;45810;3087;5526;2452;15
19:45;0;47;135;46036;3060;5706;2462;1
20:00;0;57;163;45311;3060;6787;2455;
20:15;0;57;175;44966;3091;6820;2253;
20:30;0;63;135;45127;3081;6893;2486;
20:45;0;66;112;45315;3139;7208;2318;
21:00;0;62;156;45680;3188;7592;2240;
21:15;0;55;168;45721;3198;6900;2214;
21:30;0;67;112;45617;3262;6478;2300;
21:45;0;53;117;45170;3307;6151;2335;
22:00;0;63;139;45134;3373;5730;2348;
22:15;0;62;126;45080;3419;5854;2192;
22:30;0;61;125;45274;3398;6299;2242;
22:45;0;55;150;45884;3402;7739;2291;
23:00;0;21;150;45392;3436;7452;2342;
23:15;0;17;142;45274;3484;6619;2316;
23:30;0;28;131;44731;3476;6172;2375;
23:45;0;20;171;45370;3485;6055;2390;
00:00;0;24;188;45231;3515;5900;2218;
00:15;0;23;180;45434;3503;6139;2253;
00:30;0;18;119;44966;3518;5404;2358;
00:45;0;21;113;44430;3539;4442;2213;
01:00;0;19;153;44348;3531;4305;2350;
01:15;0;19;111;44604;3527;3841;2337;
01:30;0;17;117;44350;3555;3356;2330;
01:45;0;10;141;44701;3610;3363;2242;
02:00;0;0;152;44669;3630;3387;2282;
02:15;0;0;153;45687;3603;3040;2463;
02:30;0;16;141;44852;3613;2913;2253;
02:45;0;88;158;44699;3645;1717;2186;
03:00;0;215;188;44364;3673;1537;2377;
03:15;0;209;209;44150;3645;1380;2364;
03:30;0;208;213;43490;3619;1342;2211;
03:45;0;325;215;43483;3688;828;2336;
04:00;0;356;182;43490;3645;758;2336;
04:15;0;438;212;43615;3670;512;2281;
04:30;0;604;326;43242;3645;511;2393;
04:45;1;746;474;43051;3704;510;2485;
05:00;1;813;499;43642;3639;590;2431;
05:15;7;846;514;43327;3640;1863;2302;
05:30;14;1007;620;44094;3658;2046;2390;
05:45;14;1303;741;43943;3687;2687;2409;4
06:00;14;1401;784;44062;3668;3159;2453;59
06:15;14;1490;771;44093;3596;3730;2373;111
06:30;14;1618;808;44718;3538;4093;2226;161
06:45;27;1730;819;45787;3484;4955;2346;210
07:00;27;1754;1063;45672;3455;5089;2554;258
07:15;40;1832;1579;45335;3407;5216;2393;302
07:30;33;2034;1447;45806;3305;5397;2372;343
07:45;53;2176;1408;46030;3247;5484;2417;382
08:00;92;2375;1437;46170;3098;5624;2461;419
08:15;118;2550;1454;46145;3050;6591;2706;452
08:30;124;2833;1410;46439;2997;7052;2600;482
08:45;137;2930;1416;46350;2970;7500;2746;509
09:00;150;3000;1422;46413;2954;7500;2681;535
09:15;163;3104;1463;46459;2940;7932;2977;557
09:30;163;3268;1413;46472;2883;8170;3276;576
09:45;163;3332;1459;46522;2927;8355;3038;592
10:00;163;3305;1470;46526;2947;8229;2994;607
10:15;163;3673;1470;46642;2868;9348;3326;618
10:30;163;3709;1463;46643;2868;9336;3643;627
10:45;228;3699;1451;46605;2867;9197;3310;633
11:00;300;3445;1521;46544;2851;8935;3503;638
11:15;365;3478;1638;46561;2870;8530;3734;640
11:30;417;3465;1649;46591;2890;8519;3883;640
11:45;423;3548;1775;46584;2916;8767;3690;638
12:00;423;3594;1868;46578;2830;8599;3960;635
12:15;495;3663;2117;46648;2826;7765;3983;629
12:30;534;3603;2179;46672;2851;7420;3895;621
12:45;553;3652;2197;46615;2780;7993;3923;611
13:00;553;3585;2164;46663;2629;7552;3979;601
13:15;553;3738;2295;46697;2520;7701;3933;588
13:30;553;3668;2257;46660;2468;7422;3854;574
13:45;560;3727;2298;46669;2384;7362;3948;559
14:00;560;3684;2286;46635;2341;7348;4012;543
14:15;553;3819;2355;46662;2320;7970;3939;525
14:30;547;3642;2285;46618;2324;7318;3886;506
14:45;540;3569;2260;46471;2287;7149;3792;486
15:00;540;3544;2247;46463;2269;6648;3851;466
15:15;540;3572;2286;46507;2258;6140;3641;444
15:30;540;3530;2264;46453;2199;5953;3662;422
15:45;541;3503;2255;46460;2250;5724;3584;398
16:00;540;3598;2281;46507;2170;6020;3613;375
16:15;540;3688;2298;46573;2208;6159;3487;351
16:30;541;3552;2254;46435;2334;6010;3353;326
16:45;541;3562;2278;46432;2407;6051;3284;302
17:00;540;3542;2267;46449;2330;6056;3453;277
17:15;541;3492;2243;46519;2350;6825;3082;252
17:30;541;3511;2252;46523;2415;6861;2945;227
17:45;541;3380;2199;46551;2270;7008;3099;202
18:00;541;3291;2160;46633;2076;7206;3177;177
18:15;541;3388;2147;46720;1936;7935;2696;152
18:30;541;3486;2190;46745;1809;7772;2630;127
18:45;541;3690;2210;46841;1694;7711;2712;102
19:00;541;3887;2291;46948;1689;8244;2787;77
19:15;541;3758;2210;47063;1662;7552;2392;51
19:30;541;3838;2220;47086;1736;7481;2325;26
19:45;541;3860;2212;47165;1789;7544;2319;1
20:00;541;3882;2019;47271;1785;7133;2554;
20:15;483;3855;1885;47070;1785;6634;2555;
20:30;405;3725;1792;46958;1754;6548;2449;
20:45;314;3707;1850;47104;1791;6509;2281;
21:00;223;3759;1841;47147;1750;6481;2357;
21:15;164;3868;1783;47447;1782;6423;2424;
21:30;164;3812;1678;47226;1838;5794;2534;
21:45;0;3595;1630;46983;1770;5695;2444;
22:00;0;3483;1598;46823;1753;5682;2464;
22:15;0;3852;1688;47341;1712;6169;2375;
22:30;0;3454;1615;46870;1806;7303;2272;
22:45;0;3943;1715;47560;1909;8422;2341;
23:00;0;3589;1636;47196;2015;7561;2487;
23:15;0;3678;1608;47332;2074;6451;2288;
23:30;0;3522;1351;47168;2071;6261;2409;
23:45;0;3779;1304;47405;2032;6512;2386;
00:00;0;3729;1276;47529;2103;5299;2441;
00:15;0;3697;1066;47386;2177;5234;2356;
00:30;0;3458;753;47056;2089;4899;2299;
00:45;0;3517;627;46954;2025;3446;2323;
01:00;0;3491;452;46832;1974;2857;2274;
01:15;0;3664;323;47165;1934;2455;2414;
01:30;0;3575;233;47059;1886;1958;2311;
01:45;0;3770;223;47231;1921;1966;2318;
02:00;0;3575;223;47157;1889;1835;2381;
02:15;0;4124;229;47531;1880;2204;2302;
02:30;0;3632;237;47137;1861;1988;2359;
02:45;0;3676;311;47034;1781;1234;2147;
03:00;0;3498;324;46809;1741;1278;2104;
03:15;0;3721;322;47090;1746;1812;2320;
03:30;0;3500;335;46880;1702;1732;2363;
03:45;0;3338;331;46560;1685;1698;2270;
04:00;0;3311;310;46673;1666;1774;2214;
04:15;0;3539;289;47026;1659;2819;2284;
04:30;0;3358;324;46855;1684;2783;2225;
04:45;67;3195;329;47058;1703;2995;2277;
05:00;34;3026;339;46886;1736;2947;2281;
05:15;0;3002;442;46970;1701;2675;2429;
05:30;0;3131;448;47249;1691;2443;2382;
05:45;0;3142;610;47274;1756;2764;2470;7
06:00;0;3326;623;47730;1748;3057;2167;38
06:15;0;3334;1039;47727;1744;3812;2270;68
06:30;46;3406;1247;47368;1731;5155;2379;97
06:45;138;3514;1399;47334;1714;5689;2325;125
07:00;189;3709;1587;47676;1654;6218;2286;152
07:15;227;3860;1949;47928;1654;7074;2200;178
07:30;273;4017;2203;48152;1644;7213;2266;202
07:45;273;3996;2519;48177;1599;7218;2187;225
08:00;276;4028;2783;48185;1547;7623;2402;247
08:15;276;4153;2995;48414;1456;7849;2697;267
08:30;281;4187;3128;48435;1371;8285;2495;286
08:45;276;4198;3141;48440;1239;8734;2670;303
09:00;276;4257;3184;48383;1202;9233;2606;319
09:15;277;4174;3120;48349;1157;9282;2928;333
09:30;277;4180;3104;48337;1143;9275;2869;345
09:45;277;4218;3088;48352;1201;9343;2980;356
10:00;277;4261;3113;48357;1179;9248;2907;366
10:15;281;4224;3126;48314;1157;9988;3461;373
10:30;280;4192;3069;48325;1168;9521;3352;380
10:45;280;4175;3071;48281;1200;9229;3367;384
11:00;277;4189;3044;48332;1223;9171;3474;389
11:15;277;4126;3089;48312;1252;9122;3770;391
11:30;281;4048;3121;48290;1347;9105;3709;391
11:45;281;4017;3143;48324;1344;9493;3777;391
12:00;281;3862;3132;48261;1361;9394;3622;389
12:15;281;3543;3117;48224;1417;9354;3740;386
12:30;277;3489;3082;48250;1376;9046;3657;382
12:45;281;3487;3101;48279;1458;9606;3849;377
13:00;277;3517;3122;48244;1466;9148;3802;371
13:15;281;3510;3150;48234;1454;9331;3880;364
13:30;281;3447;3136;48236;1514;8588;3964;356
13:45;270;3524;3124;48199;1444;8494;3996;346
14:00;270;3449;3136;48160;1503;8311;3895;337
14:15;270;3569;3173;48249;1507;8013;3823;326
14:30;277;3401;3134;48260;1475;7718;3835;315
14:45;277;3107;3091;48279;1534;7066;3813;303
15:00;277;3030;3066;48197;1561;6721;3821;290
15:15;277;3020;3066;48195;1585;6630;3641;277
15:30;274;3027;3079;48274;1544;6189;3624;263
15:45;270;3137;3079;47989;1540;5786;3628;249
16:00;281;3054;3073;47971;1506;5670;3620;234
16:15;395;3285;3107;47981;1476;5684;3318;219
16:30;515;2986;3024;47635;1500;5595;3319;204
16:45;550;3152;3068;47793;1487;5043;3311;189
17:00;554;3250;3093;47841;1545;5050;3311;174
17:15;555;3370;3111;48030;1483;5166;2965;159
17:30;551;3307;3126;48119;1403;5386;2966;143
17:45;551;3335;3160;48206;1328;5754;2970;128
18:00;555;3111;3120;48116;1370;5837;2959;112
18:15;555;2440;3034;47955;1360;6000;2624;97
18:30;555;2690;3107;48034;1326;6199;2619;81
18:45;551;2795;3125;48179;1259;7008;2621;65
19:00;555;2817;3113;48169;1251;7897;2632;50
19:15;551;2678;3079;48119;1189;7915;2401;34
19:30;555;2788;3069;48208;1129;7894;2410;19
19:45;555;2720;3118;48259;1037;8070;2402;3
20:00;551;2822;3126;48240;1084;8213;2400;
20:15;551;2752;3042;48220;1078;8012;2333;
20:30;551;2769;3046;48249;1096;7601;2329;
20:45;555;2864;3044;48269;1007;8158;2323;
21:00;555;2968;3153;48276;990;8748;2328;
21:15;486;3049;3122;48274;868;8871;2323;
21:30;440;2796;3050;48280;900;8830;2327;
